key,$\Delta$dipole,RMSD,$\Delta$R0,$\Delta$R1,$\Delta$R2,MP2
21335,1.837537690611127,0.10253599018165019,0.02820503550971166,0.5696349014009215,2.0399656288981314,1.1213425000045874
21121,1.8350163625575933,0.05039515828589367,0.028155066388393716,0.5703362059334393,2.111053966816507,0.7559492500014997
2265,1.7509649214475738,0.046934732867963236,0.028136197944015784,0.6074973531900538,2.1067677941777503,0.7819277500018984
2624,1.8340844073521043,0.05905791208743397,0.028131512966117277,0.5702122712320302,2.1210483167248486,0.7274607499985208
21366,1.747534323765865,0.08595269530467024,0.028096079046766486,0.6058127930121285,2.171506744889174,1.14167350000141
21021,1.8344386513806525,0.07799640280022585,0.028054468451461024,0.5699245171680314,2.100374968852792,0.7562630000007076
2513,1.7510472351621331,0.04801690419938866,0.028027548436211726,0.6073917965457205,2.107697310617586,0.7789784999986438
227,1.835110088740264,0.05295142989953221,0.027954667936476135,0.5704289688252245,2.1025673652754615,0.7671187500071852
2160,1.7512055594246263,0.045599884132623315,0.02793891243940159,0.6073422766419477,2.108052336906555,0.7735192500017263
21420,1.820006101871559,0.15329064984308172,0.027928906665483214,0.5687235483151317,2.206165538769793,0.8001252500005407
21738,1.7510731012083027,0.13845617250895412,0.027922985474493525,0.6071687816193073,2.0194728538717643,1.0430304999989914
2851,1.836197205231976,0.04111262662908164,0.02791957093903033,0.5706546565265246,2.0884120609510077,0.828488250002053
2549,1.8346051252979316,0.05281354010040298,0.0277581715619858,0.570543397910552,2.105813178326351,0.746536749998512
21034,1.8294867562792017,0.08388002995518351,0.02770541267138137,0.5699262466289727,2.1572529869984165,0.6770097500064054
21694,1.7502787238728357,0.10572921135847776,0.027689511245143714,0.6065946751829218,2.09139135030863,0.7925325000054428
21640,1.751571349549014,0.12030679323781371,0.0276708734554083,0.6070382924103424,2.013556342743341,1.0691972500060487
21068,1.8358725550132513,0.04162758979201498,0.027621748374810077,0.5708059876061099,2.084137746730555,0.8294294999996765
21393,1.82331443677023,0.126897817832796,0.02757159264421671,0.5692824886165481,2.1913645379112165,0.7321670000044733
2202,1.8341605309406919,0.05254027186036128,0.02740851663325284,0.5707499960782635,2.1035113302087485,0.7341750000011871
2231,1.7522316656538837,0.04784939175862818,0.02731680056347722,0.6069655663221755,2.1027560459662396,0.7300962500025676
21617,1.8216238176797304,0.11506997871067712,0.02731054840586284,0.5693670876769308,2.199518237502808,0.7579572500071308
286,1.7519256897864763,0.04158453461876507,0.02729283130090181,0.6068071464983071,2.1135224082591346,0.7512430000044645
2532,1.8338428412970926,0.05117518376096244,0.027216510490316113,0.5708801902049102,2.10421252184683,0.7226290000000191
2951,1.753001623646328,0.06195810857855063,0.027203215373955276,0.607121857112685,2.0767094215988275,0.7199307499996976
21793,1.7492545126179564,0.0612310478599091,0.027176504452821427,0.6053966336509089,2.168331250640427,1.052505750007171
21446,1.7531018994325764,0.07979897036664856,0.027142272119260794,0.6070625749040721,2.0536471627104578,0.7811747500020161
21791,1.8282966733635213,0.14804021515921229,0.026993965930425617,0.5687696889124919,2.09205256501353,0.6354692500024939
2310,1.8335760104809677,0.048801157915279746,0.026924761163865295,0.5710834876107169,2.101498923030326,0.7166050000009605
2718,1.7531851163357917,0.04962247896054841,0.026824243578087575,0.6067199537462835,2.0947788400046834,0.6940150000044909
2331,1.7528899233258177,0.04670279519104474,0.026823285114137063,0.6066018207474857,2.103671265332902,0.7053727499990003
21290,1.835356910069738,0.11362043420575042,0.026813972171482243,0.5701994305891982,2.026480960935011,1.1476975000004686
21614,1.8268978444637842,0.08175811580223755,0.026734623476455888,0.5703008354725764,2.161359520095335,0.6289432500064862
2229,1.832896772513532,0.05213485560573729,0.026719609984998633,0.5711539087585359,2.1058807117961376,0.6905637500042872
21509,1.828476873417467,0.14614106470997623,0.026705874796604308,0.5687221408701143,2.076221586502008,0.6861085000012679
21154,1.752704124507703,0.038673893594522835,0.02664393063479544,0.6062942215193977,2.117181088865752,0.7267705000038305
2792,1.8349633888996872,0.0494870494442543,0.02663515954688504,0.5714019041118327,2.069064610483054,0.8527725000049458
21743,1.8274857787597045,0.15284782295706303,0.02656723271960991,0.5687133704304517,2.0808693550859694,0.6491487500018422
21476,1.752238941350638,0.15400399170836665,0.026562911339430985,0.6056973968398285,1.9866869657874986,1.2897635000020458
21746,1.8249511384784114,0.09301755523685672,0.026549895239028808,0.5702795927037213,2.17537709446205,0.6515959999992305
21645,1.8273111598008207,0.14716988270030953,0.026532624873403115,0.5691998460391555,2.1000415474715552,0.5902265000043627
21564,1.8354438476219663,0.09742094345341695,0.0265114203582757,0.5707536328009132,2.0259081316582424,1.1507722500051898
21184,1.8292855876546605,0.07731840192455665,0.026458330269218473,0.5708782006971527,2.1407807085498787,0.6146362499998048
21637,1.8280638693108076,0.09050354218967166,0.026455387932217276,0.5706710076588493,2.1491406737480547,0.6088632500036795
21175,1.826394437702125,0.08903456452543963,0.026451890784392557,0.5705388549555026,2.1653358742776057,0.630072750001851
2668,1.832777950821418,0.06680754201634474,0.026420381291939615,0.5710341081473942,2.087682968433932,0.7230055000044189
2132,1.7534069176858136,0.04770731385228553,0.02640753158343528,0.6062806985368805,2.1043509076087785,0.6859202500035266
2936,1.82701095832921,0.08589919483657624,0.02635792059408208,0.5706894263729375,2.1596519664545593,0.6187149999984243
2389,1.8329356768094567,0.04364403784750982,0.02635344455177246,0.5714878597540604,2.098428392681928,0.6991605000022005
21303,1.8351320078844033,0.09295311798088683,0.026262474476110274,0.5709806991344287,2.0260423341825704,1.1375320000065159
21048,1.8269564896046786,0.08340875737942201,0.02625306921955621,0.570773606921627,2.1591240814769797,0.614322500000597
2812,1.7544063589531456,0.08849952824118477,0.026233371174649658,0.6064040732741434,2.0490109854440695,0.7534392499989195
21545,1.7543110200679557,0.10069692215981017,0.02620712952377622,0.6063107062598675,2.0386075151310368,0.8067767500069323
21315,1.8267372698751405,0.15423405511059043,0.026199620691882093,0.568906196608981,2.0808288830319626,0.6291942500005021
21498,1.828735055060451,0.13149486882989644,0.02619855225038556,0.5695293535286774,2.081717582242357,0.6569924999998733
21394,1.8324068299458356,0.08880905890489246,0.026173982517261572,0.5703836784272132,2.057205536134034,0.8434227500071501
21660,1.752555464053543,0.07390036023872464,0.026150395480175153,0.6055810657260825,2.1131166632154907,0.7168560000038937
21438,1.753413916937134,0.13324724515844466,0.026102677799832014,0.6056617852200245,2.0006829449715893,1.109922000004886
21257,1.753541166991857,0.14266418164070357,0.026097111343738925,0.6057428491819064,2.0107077088497674,1.0189345000027572
2846,1.7527544612603483,0.05090853818002509,0.026089405603401245,0.6055944848981053,2.1251411384107928,0.7359320000038849
21706,1.8281236320750103,0.128995817026807,0.02603725016054467,0.5699140158202284,2.097082031627854,0.598321250005327
2767,1.753338617990984,0.036368776620940575,0.026027220101302692,0.6057626281473897,2.1240807646871187,0.7163540000069446
21733,1.8277782977183272,0.13932936946333194,0.026012090540033443,0.5694280817797859,2.0813525490221294,0.6383557500005566
21462,1.8304834716856986,0.11268095319182425,0.02597655339527008,0.569811175552497,2.0580177696792528,0.7942894999992234
21055,1.8281627338344353,0.07045056829906823,0.0258803307958918,0.5712497312650265,2.1449056436001164,0.5921717500048018
2995,1.8307662671655076,0.05797043593960697,0.025875561688289528,0.5715567247414681,2.115526985768833,0.6212877500061964
2453,1.7541817957814478,0.04073343397368396,0.02579807648635578,0.6058173494885402,2.1089586066302504,0.6614477500028926
21271,1.7535312498186253,0.14350621039354733,0.0257917327248973,0.6052395056007284,1.991798649712023,1.1906812499989528
2372,1.8313841893556064,0.04999665904489894,0.025787743034093806,0.5717246229059145,2.106459012508969,0.6418697500059523
2727,1.8254861459111298,0.08788599624736061,0.025776439074328337,0.5709686310563559,2.164236517009242,0.6004547500035073
2458,1.7543892334841407,0.048239609912950905,0.025733238258761636,0.605817054462839,2.1027095132187834,0.6490860000055676
21221,1.754840129083597,0.09167832007499627,0.025725434444133347,0.6058946007591376,2.0385016671945353,0.7878890000046823
21717,1.7500131946753548,0.16695276434748144,0.02569576192311844,0.6030545017274292,2.0866334520522023,0.8085965000059048
271,1.7543382863187615,0.045735653666952994,0.025600230976406815,0.6056286916871305,2.1091243879061787,0.6547335000002263
21240,1.8338074625905154,0.08895460089666672,0.025537734503895692,0.571515971246547,2.0325126190768565,1.0377594999998152
21297,1.8326987007871194,0.1578484018558625,0.02552425929113058,0.5694935267563057,1.980569319327395,1.5494857500008408
2643,1.82731756548761,0.07118502167747001,0.025518284790980904,0.5714321393710281,2.147354200373715,0.5765470000050144
2806,1.7546909198142935,0.03766519183858584,0.025508165212951153,0.6056531592770441,2.10762848901396,0.6425600000006426
21780,1.7505136706726752,0.1353174925986211,0.02547692651913929,0.6033074946030319,2.115677796276761,0.7875752500054745
21210,1.7504310026681513,0.11212550264620397,0.025463511799165155,0.6035237609047306,2.173806969051941,1.0279077500050704
2111,1.7544942373206607,0.0381901477922811,0.025460772612654628,0.6055146592549795,2.1134342429319615,0.6549845000031596
21283,1.8259117597416672,0.14118872615842915,0.02545808442055446,0.5700574696149189,2.103542924852422,0.5386459999990478
2525,1.7548770611894569,0.050509153991066494,0.025425065652141976,0.60561947161544,2.1000604324183048,0.6307002500002667
240,1.754794055624101,0.04053973210937475,0.025367861906539654,0.6055167735922298,2.1084970284354343,0.6389205000026976
2115,1.754840040769978,0.045585458396024424,0.02527604127268258,0.6054182622714149,2.107922202003282,0.6357202500054271
21359,1.8333560654097443,0.09672638814340404,0.02522082355507007,0.5715288003587999,2.0234777023266806,1.09699550000542
2198,1.8311360593605992,0.040842870708674144,0.02521017331592134,0.572190306560541,2.097975054885431,0.642434499999176
21569,1.8324921381781398,0.11697770709044554,0.025186945326333025,0.5710892951831686,2.0258938781270097,1.0529449999989282
2987,1.7557809933195674,0.05877298660528208,0.02515742786255426,0.6056207644640061,2.081314089130178,0.6124400000053498
2205,1.75524118859847,0.04505101113144377,0.02514833303513516,0.6054151268993289,2.103081075079367,0.6192797500005653
21395,1.8321967758954365,0.06308722762305435,0.02511091032157099,0.5717130473404365,2.051736658447274,0.8542157499995184
21537,1.822065104147666,0.09140491035935044,0.025091015304281015,0.5710638477384397,2.176298449174182,0.5916070000026608
21049,1.8297596767925113,0.0447167569112752,0.025090029243219215,0.5721468542638457,2.1157875624924336,0.5887205000045981
21598,1.7505111406940244,0.11683476500713771,0.02506907282515665,0.6029590210879406,2.1809540039269906,1.0712052500027625
2678,1.7546719097830952,0.033783564278472365,0.025018622048343292,0.6050212837167477,2.125281799063644,0.6698562500030647
21087,1.83054590301665,0.04953212814239132,0.024984401405732055,0.5722024187197702,2.097496527607089,0.6267470000031139
21430,1.8266338836605556,0.12590768120191195,0.0249166901197783,0.5706321602985357,2.0937605747035017,0.5582867500011801
2320,1.83005740778948,0.04648765761605847,0.024901410532484545,0.5722885464622675,2.105753907324126,0.601145000007115
2317,1.8297175395911711,0.051118248794144686,0.024888456554606683,0.5722336809220818,2.109203128945054,0.589599000005947
21328,1.8289426028365126,0.07969202248056495,0.024869945772201054,0.5717769550709291,2.103405168191398,0.5801237500066847
21409,1.7514356502878994,0.1310593499496113,0.024756917778318753,0.6027387883440009,2.1212577256824754,0.7613457500021426
21440,1.7537762336875622,0.07825217541494732,0.02473140068425744,0.6042381555555143,2.138830063372674,0.7339240000071712
2873,1.8281671337396073,0.0691042269268724,0.024645987139147046,0.5721231608722879,2.1191076242827545,0.5487487500056432
21156,1.7567147093898745,0.08079654036175353,0.024638124484768938,0.6052771066403385,2.0534058081714077,0.6566160000043908
2660,1.8251222518001085,0.08297546762338422,0.024612398569672404,0.5718392614654065,2.1518808225419055,0.5366380000023341
21609,1.8233428538936043,0.1528973580086911,0.024605454742982962,0.5703543213975946,2.106161540833122,0.4809160000021251
2289,1.8297283870585734,0.04372333777772772,0.02460375136463869,0.5724993343803692,2.104126268813927,0.5922345000010765
21327,1.819389035359635,0.10055262713181429,0.02456928635014569,0.5712355110724145,2.187916718429189,0.6125027500016245
2253,1.8294331871015985,0.04624084516172766,0.02453548480583117,0.5725056009402073,2.106274028430627,0.5820690000071238
2553,1.8299606683328018,0.03992651675753188,0.024525331569574333,0.5726001617325515,2.0992111891710454,0.6044080000006602
21703,1.7558953621700475,0.11272303624891435,0.024518193857387963,0.6046461638104211,2.015483922923165,0.9005252500056571
21734,1.7550817288362377,0.16116006280532177,0.024477615239576967,0.6040600253133603,1.9837968669449468,1.2212405000038373
21681,1.830987028730482,0.1359202733196291,0.024471851998395047,0.5709717722088159,2.011561138119908,1.1369044999991829
21605,1.756043746869468,0.13411933833966552,0.024443317044403442,0.6045815052939292,2.006152172419027,0.9719347500019282
2201,1.8293105674137,0.0468756329835734,0.024371390994184935,0.5725982501986074,2.103291805124644,0.5812532500020495
2610,1.757101395348323,0.08184472815509658,0.024361864800124453,0.6050707759289318,2.0514517773529293,0.6519097499984383
21305,1.8277190488695434,0.1116857758448472,0.02434069846361375,0.5708999484734273,2.0619706342741315,0.6871752500003581
21688,1.7534167323094418,0.08606654108118368,0.024265483835597228,0.6034115993852341,2.158602631232939,0.8305590000039587
21244,1.822459626864821,0.15290358170594193,0.024265143085310855,0.5706650614445961,2.1134860405537443,0.45474925000398514
21115,1.8287773794864932,0.06374478479970323,0.024242613549872696,0.5724186960393295,2.099012685891837,0.5750410000052497
2427,1.7568748415894424,0.05029528080754766,0.024230366965224525,0.6048893097379932,2.0914390439960995,0.5648127500061051
269,1.828679666394528,0.050081243250169764,0.024142361834081312,0.5726895371246385,2.1063917729928243,0.560608500006019
21356,1.7529620879352206,0.10692928398592912,0.02414017115562784,0.6028421993866004,2.130414012219855,0.7256409999995483
2574,1.8292488215615146,0.04121670140093545,0.02407176083941334,0.5728516943419627,2.097891671140264,0.585332000000669
2499,1.75693696910843,0.04372355853839977,0.024066772388734965,0.6047153373902385,2.098688729452216,0.5607339999985683
2209,1.8284580476955212,0.04806655862462463,0.024005998124865223,0.57279392032209,2.1073429310350997,0.5530785000071958
21351,1.8255395313300526,0.11739165817502233,0.023991842483036298,0.571460436956223,2.0987148624395666,0.511600749999559
21385,1.7562883786925128,0.15091151092373986,0.02397122523456176,0.6040006901072031,2.0010700517548745,1.008580750002146
21635,1.8236604033547201,0.07408547965363312,0.02390702754092497,0.5721157326733668,2.149282352718722,0.49603875000496345
21507,1.7533198956819929,0.14289978368952305,0.023866040491594093,0.6023919695485247,2.0974822232002213,0.6708602500058802
21486,1.753419245224271,0.10935442753944112,0.02385333813315663,0.6026527433055462,2.1272826125568125,0.7006665000019652
21242,1.7537874734329413,0.09457371474734025,0.023825939699179267,0.6029686228512521,2.1594461760002654,0.8193267500019985
280,1.7571983985915627,0.04073080717200766,0.023818860897992743,0.6045087043678804,2.1019482413010255,0.5525765000013294
2446,1.756773301982031,0.03829629608884224,0.02380709092660086,0.604332174592541,2.1130106921567897,0.574413500006834
21112,1.7578893295640032,0.08255807646233804,0.02380287152369074,0.6046593244106273,2.049506795473063,0.6349045000003528
2488,1.8285142273308361,0.04121600469189943,0.023794774594124886,0.5730065405448845,2.1031446986437676,0.5569689999991567
21375,1.7562027548230363,0.15457206618886882,0.023763456877280435,0.6035862700593985,1.984614696443046,1.175433000003565
2526,1.7572235234941316,0.04454581129382505,0.023754367985007855,0.6044367566646385,2.1018165728552693,0.5510705000015648
2821,1.8280154960162383,0.05141473913274163,0.02373108296121474,0.5729158104944937,2.1055190759193496,0.5423482500021848
21190,1.8221520200311896,0.08882851887629603,0.023717343730633344,0.5722102335738515,2.164622284769251,0.5201975000063896
2577,1.7573742014072866,0.048494506566786194,0.023715157098087233,0.6044421571888107,2.097700050655668,0.5454857500031807
21784,1.823790716763317,0.1373234980843049,0.023704753970799484,0.5710758155839796,2.0916805132721006,0.49566225000056363
275,1.828607910689503,0.03729863341132051,0.02360947555621551,0.573173599250119,2.0974561418472333,0.5663815000021444
21218,1.7533023351275436,0.11456856198431173,0.023587943084927683,0.6021269551486903,2.131765350358823,0.7164167500032192
21528,1.8296436531106908,0.15087179507953588,0.023582481315014753,0.5709578196789342,1.9851995884791376,1.3828217500060802
2827,1.824225956636293,0.07228800681412705,0.023576472187629222,0.5725972498959695,2.1471244583669638,0.4946582500066654
2494,1.828347671900757,0.04161823458486524,0.023569489366495555,0.5731409953413954,2.0991348667571295,0.5570945000006233
21172,1.758237380798887,0.08969738748732128,0.023522970144206744,0.6044186389572064,2.043199123122118,0.6532275000004617
2907,1.8299434646632364,0.0524289457356837,0.02348209901565253,0.5732641136494173,2.063364988043586,0.7136557500066232
2934,1.7563204375386852,0.06224601802959343,0.023457653996004264,0.603679136299097,2.119061847636743,0.5922972500062684
289,1.8279323483474912,0.04424652143031895,0.023435591853829485,0.5731848653536302,2.1016101744241,0.5424109999984594
2913,1.7560650955146424,0.04906163462673129,0.023434007970559997,0.6035537886249621,2.140110729360092,0.6618242499983751
21209,1.825025955923811,0.12251686057014462,0.023388288305243816,0.5713689000657183,2.0734026584969865,0.5688915000047245
2454,1.8273693853613917,0.04453148943389016,0.02338465563132235,0.5731948963669584,2.110143228142714,0.5200092499997311
2875,1.8241790197669667,0.06768761547289635,0.02334835081366762,0.5727888790497754,2.1448502608912285,0.48549675000661097
2397,1.7576414251947066,0.04213667850670331,0.023339344567861645,0.6040819539824261,2.1063965971733136,0.5392107500011889
21636,1.753859988103357,0.16326554949931255,0.023328716235374067,0.6016373724901786,2.079977657817303,0.6731192500055272
296,1.7574832050883291,0.03490315318147736,0.02331522797723626,0.6039944414844919,2.1137386280682424,0.5520745000043803
21248,1.8179787269259617,0.12030578774812407,0.023312597402025258,0.5720423490072843,2.182861353365848,0.5486232500041766
21700,1.75779758480267,0.12648378160002358,0.023301470453683287,0.6038070550536082,2.008415412691555,0.8970112500002614
2649,1.823905433657743,0.07429479117860747,0.023300654535710515,0.572763050819582,2.1452644834174253,0.48122975000133295
21338,1.8226452157731998,0.13267052678206817,0.023236349825270727,0.5717128706359696,2.1107311747623596,0.43774400000589964
2394,1.8277182010506274,0.03711878921451338,0.023185383356481338,0.5734171451422199,2.101148606494846,0.5356339999995186
2671,1.8237865679582308,0.06867004772514339,0.02314597769388987,0.5728996566581753,2.1453875260887263,0.47746475000192135
21061,1.7588836115898885,0.07643602944467001,0.023124006143919504,0.6041947110765298,2.0544571817656374,0.5835750000068884
21341,1.753711005549224,0.12105607190313372,0.02303700532381806,0.6016989239417329,2.1705608905063363,0.8796295000066934
2312,1.827663778364456,0.03567720304552015,0.022970873661842434,0.5735725425848336,2.096154658006559,0.5409049999986948
2311,1.8270883104364604,0.04215999630899501,0.02289796540602091,0.5735280507356506,2.1019142706079714,0.5176875000038095
2299,1.7585139418448952,0.03828648140501381,0.022882101224541807,0.6038461541082776,2.102429485294651,0.5101575000049863
21526,1.829518141777229,0.0771558867042034,0.022860194233105494,0.5732960534202644,2.0335581207023736,0.8851514999998855
2356,1.8269341418397065,0.04064247218834348,0.022829768488789,0.5735832263513797,2.1033921058735046,0.511600749999559
2695,1.7591986052894888,0.06465867543929636,0.022813162622821254,0.603970575850702,2.0727750543088415,0.5171855000068604
21770,1.7545150182809979,0.13252742811201035,0.022810399987160914,0.6014878109536824,2.1132669136694293,0.636598750006776
2758,1.8285135792705074,0.04528048077707956,0.022800692143387476,0.5737204934282686,2.0727009872989095,0.6295707500049019
2824,1.8281265670993474,0.04321889648447622,0.022743222580790822,0.5737500235727775,2.0794074114300702,0.5945562500059154
2642,1.8249048248825503,0.053002588911473775,0.022719439367165636,0.5734214765379698,2.128143589222065,0.46435000000471405
21071,1.7577679659461138,0.06710747084530655,0.02268602352224619,0.6032816065486157,2.108628328043804,0.5308022500010168
2502,1.8270973800969363,0.0376381866345268,0.022685906868955254,0.5737147666155573,2.0971349442658522,0.5235860000014014
2887,1.8265983267911396,0.06670986917100553,0.0226342039161851,0.5732691252883402,2.0858133889531807,0.53977550000333
266,1.8260810454126322,0.04608747093656878,0.02255983244274401,0.5736723126266782,2.108544794266668,0.4853084999999524
21355,1.8275544367359384,0.11105559700593697,0.022542783078991685,0.5728065612072067,2.0421065905898828,0.7728917500033106
2568,1.7588551867647262,0.03781092500494097,0.02252343608813873,0.6035330248956841,2.106271710365102,0.5008077500071906
21344,1.8280903345335546,0.12369223774536572,0.022510708552548504,0.5725489818844133,2.0170192185166416,0.9868065000018333
21337,1.7565243483027877,0.14276424104326854,0.022485063574026045,0.6021204604605689,2.0719689584845056,0.5927992500032175
2516,1.7587224023300332,0.041630791648995455,0.022457393450008616,0.6033989816220153,2.1095613461836713,0.5065180000070413
2584,1.75894374180844,0.03541271029433744,0.022381218707421446,0.6033925690002132,2.1096707367468004,0.500682250005724
21265,1.8281077945503237,0.11975889768611457,0.02231645269915327,0.5727636710956668,2.011944256787509,1.032488500000639
2923,1.759939247597684,0.0937170812959999,0.02229359861596489,0.6034882319144806,2.0375160621095003,0.6316415000068076
2537,1.8249904285018448,0.0477480037446224,0.02225942849517949,0.5738035850242321,2.1179697567115747,0.4563180000000244
2243,1.8254295258188815,0.043618040722300605,0.022220005322195938,0.5738933944407661,2.111282441576502,0.46642075000661976
2272,1.7594888259374297,0.035717513431884826,0.02212084798637176,0.6032747049864996,2.105325566316404,0.48085325000585044
2618,1.758302541224515,0.07314978789725554,0.022115264629831405,0.6027534413887475,2.1095385660640007,0.5127930000001157
2917,1.7603573475295617,0.08627844008342336,0.022063409795968682,0.6033927992649373,2.0472945822988513,0.5700210000000894
2125,1.825634562589991,0.03676204626504179,0.022007118843378567,0.5741109698940603,2.1041766951693366,0.4746410000001333
21493,1.8202317536513708,0.14426849455434987,0.0219700468691413,0.5720498557662996,2.094391188930483,0.4076867500068815
21063,1.8250916175045864,0.06201333552324587,0.021966894064617496,0.5738053170586557,2.0995345436781685,0.4701230000008394
2726,1.7582991849969622,0.06656148242091423,0.021953370232796043,0.6025506658253044,2.1181301514431476,0.5243390000012838
21081,1.8212580561679022,0.07364117827196602,0.021946872057100667,0.573541445826868,2.150630483642207,0.4355477500025273
21024,1.8271655012153143,0.049265670102243315,0.02193941835832665,0.5742148335493251,2.070065408796333,0.6004547500035073
2885,1.7604396868493546,0.0952918300783213,0.02193223032610407,0.6032141338319116,2.035992175913855,0.6256802500040237
21079,1.8205767787005898,0.07941337921646509,0.02190427610743811,0.5734816664378897,2.1552213902810284,0.4390617499990057
2950,1.825980535156123,0.03743788011227229,0.021855000907759617,0.5742168956906113,2.092265405426066,0.5009332499997399
21319,1.8264628967326098,0.15588991762722645,0.02182499108788514,0.5719000890075934,1.9843270369231083,1.2932147500022495
21735,1.8205357452485624,0.1432862019262555,0.021806560078642095,0.5719193925301089,2.078189003921926,0.45587874999934996
2288,1.75999158561048,0.034891394407656894,0.021804516770207893,0.6030725335931897,2.1041009001854443,0.4650402499994044
2475,1.8256277209580458,0.03411069479058541,0.021774237808102483,0.5742945023379322,2.09827611645239,0.48072775000438384
21687,1.760528555908144,0.09161361049977705,0.021766963557682217,0.6030262267012546,2.0343306400324765,0.6320807499985648
2273,1.8247803732274264,0.042168468379592296,0.021757847900461615,0.574187770846975,2.110116580721198,0.44929000000706765
2410,1.7598447555902483,0.03710110951466642,0.02172573763722635,0.6029214561532268,2.109098245299927,0.4719427499998119
2711,1.7582363417882803,0.04805680961280597,0.021713107632101936,0.6022442171897243,2.1447208762032894,0.6059767500056168
2939,1.824825784392817,0.06991104820496737,0.021680137267637546,0.5737924367178773,2.0877848471059166,0.48694000000118365
2460,1.8240128539652483,0.04943486429204468,0.021673244836205478,0.5741393124336251,2.117870153921888,0.43121800000097465
21249,1.826520338886052,0.13275813652600837,0.021655166734677402,0.5728160228892536,2.0098195277506776,1.0085180000058713
2996,1.760932264037037,0.0870445284090164,0.021654873127276122,0.6030809212654435,2.043498819813108,0.5717780000027872
2391,1.7597863510459792,0.03139335840036031,0.02162371812136031,0.6027776392464996,2.115770543651402,0.48173175000719937
2622,1.7610148725323926,0.05897246368380299,0.021594876882983005,0.6031299969199438,2.071164457200025,0.4675502500019846
2714,1.8230817569500388,0.08114353628219978,0.02159020244140787,0.5737525006745432,2.112402630564202,0.4153422500071713
2305,1.8246875511573855,0.04325062915595878,0.021579303584075466,0.574293921144168,2.1061611968653113,0.44891350000266783
2411,1.7599813045124244,0.040313953190641995,0.021562412651808686,0.6027688540102077,2.1096738572258755,0.4676757500034512
21224,1.825760071242349,0.16486437696601483,0.021551249233445872,0.5717110512187663,1.9749371434659098,1.3939285000065738
2123,1.7599352810285462,0.03340888143138995,0.0215081983601305,0.6026897946336752,2.115150378783193,0.4759587500021567
21124,1.760141562581196,0.06613012546228286,0.02148697847741091,0.6027026655873328,2.094833384144075,0.45575325000680067
2523,1.8248371142479247,0.035901409363453575,0.021474554891842926,0.574440195478233,2.103244232647192,0.45405900000037747
2582,1.7600027388006354,0.03398805997515705,0.021453089470729804,0.6026467710107097,2.115095892842278,0.4737624999987844
2232,1.760099332478141,0.033347774936875046,0.021361068859482073,0.60257000498918,2.1160121523660513,0.47213100000647046
2820,1.7613820386360166,0.08640586793463083,0.02134778515947126,0.6028759778533688,2.04674963619161,0.543415000001275
21059,1.8199862296320917,0.07195245187569828,0.021332289055953083,0.5738908470189895,2.1537422353164066,0.41860525000071647
2614,1.8205077155337994,0.0676741323997869,0.021318420900618976,0.5739719538869342,2.1493268505321437,0.41289500000086576
21644,1.8253662994593203,0.16384660235847512,0.021306886935012925,0.5719148820835772,1.9766530828616575,1.3591650000016031
21529,1.7602304216938336,0.1457558776859625,0.02126406436056344,0.6020117963804689,1.9952018320563043,0.9448895000024393
21624,1.8228423929623425,0.11030346947337372,0.021263107492876254,0.5727750868063305,2.0575235293533165,0.5702092500067479
21580,1.811180410697435,0.12874999180263,0.021219689718110276,0.5732140678289568,2.202957156217697,0.5887205000045981
2797,1.761672646654751,0.06975726714978207,0.021184007290032225,0.6028244339230834,2.0587737136630753,0.4860614999998347
21584,1.8263673174467,0.0926872213351715,0.021119377106167646,0.5741421306356324,2.031798487418539,0.803702000002211
2459,1.8235409990973526,0.046999996566092155,0.021110025139915316,0.5745227934871651,2.1115241090669525,0.41785225000083415
2511,1.8244500910505872,0.03546147055027577,0.021101905058452008,0.5746780307437072,2.099263352857935,0.4481605000027855
212,1.7606230919109667,0.029063158827090218,0.021094312570794166,0.60244218244686,2.1145110337325392,0.45512574999946764
2645,1.7618503491064932,0.07391025132878161,0.021043313434853397,0.6027152376351543,2.0589414311657936,0.480414000005176
21754,1.825430154834295,0.10234710471019917,0.020978287991817036,0.5740048170183566,2.0410585190747796,0.7135930000014312
21189,1.8180892478351118,0.08526214380404637,0.02095541137830947,0.5739505249027562,2.162801415550301,0.4209270000055554
2241,1.7610341613716698,0.03439406192229515,0.02090088681765881,0.6023528313805356,2.1091571816389685,0.4367400000030841
2131,1.8242868502046607,0.0325471602440716,0.020891980578901414,0.5748410378548137,2.0970137761842738,0.4465917500067462
2675,1.7620880574470992,0.07871452378275352,0.020889345440804136,0.6025814436942305,2.0507631671174145,0.5061415000026415
2473,1.7608492761520416,0.04033970620229741,0.020865697775069775,0.6022355374603745,2.1117075790352793,0.44345425000575034
2240,1.7610835605395876,0.03446017583881824,0.020858876629732202,0.6023196321774252,2.109327769133126,0.4354222500010607
21108,1.8246004788812962,0.03695870774920401,0.020850498971522684,0.5748284293243435,2.086874536859137,0.4752057500022744
283,1.8227851408113775,0.04663476365056304,0.020821998997407137,0.574683213366828,2.116605930044133,0.3994665000044506
21494,1.7580853127882825,0.07999877813428458,0.020808755410609548,0.6008931180999869,2.1638425912586765,0.6963367500004125
21464,1.7588673145489706,0.13446663701297307,0.02079289875353548,0.6009009489028755,2.0814046973187046,0.4997409999991831
21629,1.7579139757762023,0.15730203398846457,0.02074827140247689,0.6000022902514975,2.0782268511365936,0.5405912499994869
